year,date,n_universe,corr_model,effn_model,corr_random,effn_random,corr_full,effn_full
2017,2017-06-05,483,0.2329275803625295,3.6862119271230203,0.21274443468238996,4.127611887375235,0.19646358142213455,5.047262110686587
2017,2017-06-12,483,0.17597602992113429,4.604534311685366,0.17036002028859282,4.797378496751595,0.18403728804369948,5.384256864114209
2017,2017-06-19,483,0.13332181319403041,5.660728028811371,0.15034083397794118,5.234482094022667,0.15661556273458718,6.314658141424874
2017,2017-06-26,483,0.12691096933341128,5.862853062000648,0.16089636587307574,4.987858696714905,0.15964805414954528,6.196250883092424
2017,2017-07-03,483,0.18827068598382257,4.369537908861222,0.16805451053611573,4.8208484746651825,0.181935468496516,5.44575747087702
2017,2017-07-11,484,0.13981786777538477,5.469652404165195,0.1841952068677008,4.579833658591202,0.19109781422296307,5.18755340662306
2017,2017-07-18,484,0.1385889122266637,5.5048053296200115,0.18584891148306387,4.504994419499405,0.18242399399087372,5.4314410735375125
2017,2017-07-25,484,0.12266555850227263,6.004841803248304,0.17863339328537578,4.6528593625151355,0.1738676818488348,5.695585745730962
2017,2017-08-01,484,0.15913527073036868,4.97070991304467,0.1572814404257725,5.062396302238985,0.1661078618009183,5.958382624008643
2017,2017-08-08,484,0.16022921248686067,4.9451642637184134,0.14896825873082367,5.413782956141749,0.15915613176712368,6.215294862262951
2017,2017-08-15,484,0.15829016475525332,4.990626193719848,0.14498681127670293,5.446222559863896,0.15898419623551927,6.2219300660706
2017,2017-08-22,484,0.1589520872224757,4.9750134214159605,0.1461054517533302,5.351321660112339,0.17425256533552538,5.683153235996571
2017,2017-08-29,484,0.15874481862717837,4.9798917524655675,0.17712329800291854,4.7373081442964775,0.1787064952535234,5.543133311887672
2017,2017-09-06,484,0.16527447151092786,4.830667054602164,0.15892440514960207,5.1130215629758355,0.17738446689861348,5.58396909310975
2017,2017-09-13,484,0.15433843489435586,5.085913458711681,0.1746528253176312,4.681963303046151,0.18299648235345978,5.414639380666018
2017,2017-09-20,484,0.14236710652004908,5.398147051218217,0.19058572719446604,4.360119590092365,0.1748258408192047,5.664735588865555
